factset_id,yearquart,tobinsq,tobinsq_std
0023BK-E,20154,0.13154438,-0.82028067
0023BK-E,20161,0.14171411,-0.81552452
0023BK-E,20162,0.15182105,-0.81079775
0023BK-E,20163,0.14349455,-0.81469184
0023BK-E,20164,0.19647327,-0.78991497
0023BK-E,20171,0.19307464,-0.79150444
0023BK-E,20172,0.20610698,-0.78540951
0023BK-E,20173,0.20321222,-0.78676331
0023BK-E,20174,0.21701549,-0.78030789
0023BK-E,20181,0.23080872,-0.77385712
0023BK-E,20182,0.20866895,-0.78421134
0023BK-E,20183,0.20251499,-0.78708941
0023BK-E,20184,0.16727586,-0.80356991
0023BK-E,20191,0.18113853,-0.79708666
0023BK-E,20192,0.19115093,-0.79240412
0023BK-E,20193,0.16824837,-0.80311507
0023BK-E,20194,0.18689063,-0.79439658
0023BK-E,20201,0.10789074,-0.83134294
0023BK-E,20202,0.09557689,-0.83710182
0023BK-E,20203,0.085216671,-0.84194702
0023BK-E,20204,0.11452682,-0.82823938
0023BK-E,20211,0.12959933,-0.82119036
0023BK-E,20212,0.12411588,-0.82375479
0023BK-E,20213,0.12650819,-0.82263601
0023BK-E,20214,0.12741756,-0.82221067
0023BK-E,20221,0.14596607,-0.81353599
0023JS-E,20152,1.4911364,-0.18443187
0023JS-E,20153,1.3830125,-0.23499884
0023JS-E,20154,1.5263423,-0.16796693
0023JS-E,20161,1.6033897,-0.13193367
0023JS-E,20162,1.5693159,-0.14786918
0023JS-E,20163,1.5729882,-0.14615177
0023JS-E,20164,1.4610456,-0.19850463
0023JS-E,20171,1.6196543,-0.12432712
0023JS-E,20172,1.7498586,-0.063433662
0023JS-E,20173,1.8150122,-0.032962877
0023JS-E,20174,1.8421264,-0.020282235
0023JS-E,20181,1.8264002,-0.027637009
0023JS-E,20182,1.9175656,0.014998889
0023JS-E,20183,1.9364799,0.023844676
0023JS-E,20184,2.1108735,0.10540438
0023JS-E,20191,2.2331672,0.16259824
0023JS-E,20192,2.3129113,0.19989266
0023JS-E,20193,2.4904077,0.28290349
0023JS-E,20194,2.3783355,0.23048998
0023JS-E,20201,2.3644564,0.22399908
0023JS-E,20202,2.7606881,0.40930718
0023JS-E,20203,2.5860581,0.32763693
0023JS-E,20204,2.1109622,0.10544585
0023JS-E,20211,2.2630782,0.17658691
0023JS-E,20212,2.0824952,0.092132546
0023JS-E,20213,1.9956889,0.051535308
0023JS-E,20214,1.9060309,0.009604388
0023JS-E,20221,1.6416519,-0.11403938
00247H-E,20152,0.61227465,-0.59545457
00247H-E,20153,0.59107411,-0.60536957
00247H-E,20154,0.56703269,-0.61661315
00247H-E,20161,0.62004316,-0.59182143
00247H-E,20162,0.66350585,-0.571495
00247H-E,20163,0.58814514,-0.6067394
00247H-E,20164,0.52663714,-0.6355052
00247H-E,20171,0.57353169,-0.61357373
00247H-E,20172,0.57276982,-0.61393005
00247H-E,20173,0.57163501,-0.61446077
00247H-E,20174,0.53249651,-0.63276494
00247H-E,20181,0.48526722,-0.65485293
00247H-E,20182,0.51194423,-0.64237672
00247H-E,20183,0.51325631,-0.64176309
00247H-E,20184,0.4882631,-0.65345186
00247H-E,20191,0.56004053,-0.61988324
00247H-E,20192,0.60120714,-0.60063058
00247H-E,20193,0.62748957,-0.58833891
00247H-E,20194,0.6502946,-0.57767355
00247H-E,20201,0.48376012,-0.65555775
00247H-E,20202,0.50150007,-0.6472612
00247H-E,20203,0.50930905,-0.64360917
00247H-E,20204,0.55167121,-0.62379736
00247H-E,20211,0.59174562,-0.60505551
00247H-E,20212,0.58462191,-0.60838711
00247H-E,20213,0.5732069,-0.61372566
00247H-E,20214,0.58632743,-0.60758948
00247H-E,20221,0.70857149,-0.55041885
00247P-E,20152,2.5242481,0.29872987
00247P-E,20153,2.7726057,0.41488075
00247P-E,20154,2.497726,0.28632608
00247P-E,20161,2.4174621,0.24878858
00247P-E,20162,2.0040784,0.055458866
00247P-E,20163,2.4421353,0.26032767
00247P-E,20164,2.4855628,0.28063765
00247P-E,20171,2.6123779,0.33994606
00247P-E,20172,1.7199969,-0.077399261
00247P-E,20173,1.18224,-0.32889536
00247P-E,20174,1.4797182,-0.18977189
00247P-E,20181,1.3874114,-0.23294161
00247P-E,20182,1.5598736,-0.15228514
00247P-E,20183,1.5361656,-0.1633728
00247P-E,20184,1.516223,-0.1726995
00247P-E,20191,1.7262545,-0.074472763
00247P-E,20192,1.2000713,-0.32055607
00247P-E,20193,1.2553834,-0.29468796
00247P-E,20194,1.0672781,-0.3826603
00247P-E,20201,0.33161321,-0.72671324
00247P-E,20202,0.45230082,-0.67027056
00247P-E,20203,0.52077383,-0.63824731
00247P-E,20204,0.63959867,-0.58267581
00247P-E,20211,0.85482621,-0.48201901
00247P-E,20212,0.9232406,-0.4500232
00247P-E,20213,0.67538595,-0.56593895
00247P-E,20214,0.62176287,-0.59101719
00247P-E,20221,0.38296551,-0.70269698
0024V8-E,20152,1.6028047,-0.13220729
0024V8-E,20153,1.6235955,-0.12248392
0024V8-E,20154,1.8582916,-0.01272213
0024V8-E,20161,1.3904217,-0.23153372
0024V8-E,20162,1.3452582,-0.25265563
0024V8-E,20163,1.8117608,-0.034483496
0024V8-E,20164,1.3918455,-0.23086789
0024V8-E,20171,1.4604799,-0.19876921
0024V8-E,20172,1.3752251,-0.23864084
0024V8-E,20173,1.5867223,-0.13972865
0024V8-E,20174,1.5170519,-0.1723118
0024V8-E,20181,1.6585659,-0.1061291
0024V8-E,20182,1.5024865,-0.17912373
0024V8-E,20183,1.3814869,-0.23571235
0024V8-E,20184,1.1843884,-0.3278906
0024V8-E,20191,1.5217278,-0.17012501
0024V8-E,20192,1.6262144,-0.12125912
0024V8-E,20193,1.7470881,-0.064729385
0024V8-E,20194,1.6163965,-0.12585069
0024V8-E,20201,1.2642078,-0.29056096
0024V8-E,20202,1.8414857,-0.020581843
0024V8-E,20203,1.9794693,0.043949783
0024V8-E,20204,1.7938509,-0.042859524
0024V8-E,20211,2.2246809,0.1586294
0024V8-E,20212,1.5030444,-0.17886281
0024V8-E,20213,1.5479847,-0.15784527
0024V8-E,20214,1.5634811,-0.15059799
0024V8-E,20221,1.4639647,-0.19713944
0024XW-E,20152,1.0312011,-0.39953265
0024XW-E,20153,1.1041366,-0.36542249
0024XW-E,20154,1.1700032,-0.33461824
0024XW-E,20161,1.2623916,-0.29141039
0024XW-E,20162,1.4187119,-0.2183031
0024XW-E,20163,1.3586631,-0.2463865
0024XW-E,20164,1.5025754,-0.17908214
0024XW-E,20171,1.5600996,-0.15217943
0024XW-E,20172,1.5550618,-0.15453549
0024XW-E,20173,1.644069,-0.11290897
0024XW-E,20174,1.7166548,-0.078962311
0024XW-E,20181,1.6453305,-0.11231896
0024XW-E,20182,1.5935597,-0.13653092
0024XW-E,20183,1.7147919,-0.079833537
0024XW-E,20184,1.6750826,-0.098404646
0024XW-E,20191,1.8880196,0.001180918
0024XW-E,20192,1.8858037,0.000144612
0024XW-E,20193,1.7996496,-0.04014761
0024XW-E,20194,1.7426568,-0.066801772
0024XW-E,20201,1.4427453,-0.20706323
0024XW-E,20202,1.6791266,-0.096513331
0024XW-E,20203,1.9299989,0.020813642
0024XW-E,20204,1.6983454,-0.087525159
0024XW-E,20211,1.8731227,-0.005785993
0024XW-E,20212,2.0368581,0.070789151
0024XW-E,20213,2.1807616,0.13808939
0024XW-E,20214,2.399457,0.24036801
0024XW-E,20221,2.2520561,0.17143214
0025FY-E,20152,0.67405897,-0.56655955
0025FY-E,20153,0.45459336,-0.66919839
0025FY-E,20154,0.55729288,-0.62116826
0025FY-E,20161,0.4750801,-0.65961719
0025FY-E,20162,0.48996288,-0.65265691
0025FY-E,20163,0.55093265,-0.62414277
0025FY-E,20164,0.74173731,-0.534908
0025FY-E,20171,0.8933956,-0.463981
0025FY-E,20172,0.7170372,-0.54645962
0025FY-E,20173,0.85339707,-0.48268738
0025FY-E,20174,0.96734649,-0.42939594
0025FY-E,20181,0.98973393,-0.41892588
0025FY-E,20182,0.81682128,-0.49979299
0025FY-E,20183,0.82778639,-0.49466488
0025FY-E,20184,0.45858115,-0.66733336
0025FY-E,20191,0.48435426,-0.65527987
0025FY-E,20192,0.54748333,-0.62575597
0025FY-E,20193,0.49562329,-0.65000963
0025FY-E,20194,0.66071463,-0.57280034
0025FY-E,20201,0.40399712,-0.69286102
0025FY-E,20202,0.59990263,-0.60124069
0025FY-E,20203,0.70236814,-0.55331999
0025FY-E,20204,0.93626636,-0.44393137
0025FY-E,20211,1.3578293,-0.24677642
0025FY-E,20212,1.1755691,-0.33201522
0025FY-E,20213,1.2510525,-0.29671341
0025FY-E,20214,1.1854893,-0.32737574
0025FY-E,20221,1.2714235,-0.28718638
0025TF-E,20152,,
0025TF-E,20153,,
0025TF-E,20154,,
0025TF-E,20161,,
0025TF-E,20162,,
0025TF-E,20163,,
0025TF-E,20164,,
0025TF-E,20171,,
0025TF-E,20172,,
0025TF-E,20173,,
0025TF-E,20174,,
0025TF-E,20181,,
0025TF-E,20182,,
0025TF-E,20183,,
0025TF-E,20184,,
0025TF-E,20191,,
0025TF-E,20192,,
0025TF-E,20193,,
0025TF-E,20194,,
0025TF-E,20201,,
0025TF-E,20202,,
0025TF-E,20203,,
0025TF-E,20204,,
0025TF-E,20211,,
0025TF-E,20212,,
0025TF-E,20213,,
0025TF-E,20214,,
0025TF-E,20221,,
0025VF-E,20152,1.9618279,0.035699308
0025VF-E,20153,2.1796308,0.13756053
0025VF-E,20154,2.4898539,0.28264448
0025VF-E,20161,2.5000567,0.28741613
0025VF-E,20162,2.7430925,0.40107816
0025VF-E,20163,2.6151137,0.34122553
0025VF-E,20164,2.6091173,0.33842114
0025VF-E,20171,3.0904429,0.56352568
0025VF-E,20172,3.3128378,0.66753447
0025VF-E,20173,3.9056151,0.94476229
0025VF-E,20174,4.0686755,1.0210217
0025VF-E,20181,3.4915693,0.75112289
0025VF-E,20182,4.2828612,1.1211913
0025VF-E,20183,3.0498569,0.54454458
0025VF-E,20184,2.9325547,0.48968512
0025VF-E,20191,2.6845052,0.3736783
0025VF-E,20192,3.041002,0.54040337
0025VF-E,20193,3.1280744,0.58112502
0025VF-E,20194,3.3416378,0.68100357
0025VF-E,20201,2.6981385,0.38005424
0025VF-E,20202,3.1057711,0.57069427
0025VF-E,20203,3.8982596,0.94132233
0025VF-E,20204,3.4760609,0.74387002
0025VF-E,20211,3.4924898,0.75155342
0025VF-E,20212,3.4504633,0.73189861
0025VF-E,20213,2.46698,0.27194691
0025VF-E,20214,2.7906563,0.42332262
0025VF-E,20221,2.3899243,0.2359098
002615-E,20152,0.10948449,-0.83059758
002615-E,20153,0.089094132,-0.84013367
002615-E,20154,0.093358591,-0.83813924
002615-E,20161,0.079457968,-0.84464025
002615-E,20162,0.072430931,-0.84792662
002615-E,20163,0.078143798,-0.84525484
002615-E,20164,0.11658421,-0.82727718
002615-E,20171,0.107912,-0.83133298
002615-E,20172,0.1001896,-0.83494455
002615-E,20173,0.098655798,-0.83566189
002615-E,20174,0.10481934,-0.83277935
002615-E,20181,0.098057546,-0.83594167
002615-E,20182,0.088263519,-0.84052211
002615-E,20183,0.090872966,-0.83930171
002615-E,20184,0.066685826,-0.85061347
002615-E,20191,0.076095447,-0.8462128
002615-E,20192,0.079215132,-0.8447538
002615-E,20193,0.073970884,-0.84720641
002615-E,20194,0.081991799,-0.84345526
002615-E,20201,0.048781049,-0.85898709
002615-E,20202,0.062078167,-0.85276836
002615-E,20203,0.063691922,-0.85201365
002615-E,20204,0.081348985,-0.84375584
002615-E,20211,0.089300327,-0.84003723
002615-E,20212,0.097071461,-0.83640283
002615-E,20213,0.09228453,-0.83864158
002615-E,20214,0.087166123,-0.84103531
002615-E,20221,0.070181303,-0.8489787
00266T-E,20152,0.94599241,-0.43938273
00266T-E,20153,0.64599884,-0.57968259
00266T-E,20154,0.60244173,-0.60005319
00266T-E,20161,0.81723607,-0.49959901
00266T-E,20162,1.1447225,-0.34644142
00266T-E,20163,0.84356296,-0.48728654
00266T-E,20164,0.7510345,-0.5305599
00266T-E,20171,0.62952751,-0.58738583
00266T-E,20172,0.49258196,-0.65143198
00266T-E,20173,0.41605642,-0.68722117
00266T-E,20174,0.35988718,-0.71349019
00266T-E,20181,0.3079325,-0.73778814
00266T-E,20182,0.35228565,-0.71704525
00266T-E,20183,0.35686314,-0.71490449
00266T-E,20184,0.24574745,-0.76687062
00266T-E,20191,0.29158741,-0.74543238
00266T-E,20192,0.17940095,-0.79789931
00266T-E,20193,0.1081038,-0.83124328
00266T-E,20194,0.18389466,-0.79579771
00266T-E,20201,0.086198702,-0.84148777
00266T-E,20202,0.21180743,-0.78274357
00266T-E,20203,0.26827562,-0.75633472
00266T-E,20204,0.26707211,-0.75689757
00266T-E,20211,0.41400078,-0.68818253
00266T-E,20212,0.69358689,-0.55742681
00266T-E,20213,0.89122272,-0.46499723
00266T-E,20214,0.66574216,-0.57044911
00266T-E,20221,1.163945,-0.33745152
0026S8-E,20152,0.2144483,-0.78150851
0026S8-E,20153,0.17759567,-0.79874361
0026S8-E,20154,0.18486403,-0.79534435
0026S8-E,20161,0.14118299,-0.81577295
0026S8-E,20162,0.14946923,-0.81189764
0026S8-E,20163,0.15907332,-0.80740607
0026S8-E,20164,0.21063837,-0.78329033
0026S8-E,20171,0.21052758,-0.78334212
0026S8-E,20172,0.23564698,-0.77159435
0026S8-E,20173,0.2378931,-0.77054393
0026S8-E,20174,0.23685339,-0.77103019
0026S8-E,20181,0.23996066,-0.76957697
0026S8-E,20182,0.24833219,-0.76566178
0026S8-E,20183,0.22407247,-0.77700752
0026S8-E,20184,0.15374559,-0.80989772
0026S8-E,20191,0.16541803,-0.80443877
0026S8-E,20192,0.15870342,-0.80757904
0026S8-E,20193,0.14896156,-0.8121351
0026S8-E,20194,0.16046567,-0.80675489
0026S8-E,20201,0.081578255,-0.84364867
0026S8-E,20202,0.10377885,-0.83326596
0026S8-E,20203,0.091962315,-0.83879226
0026S8-E,20204,0.13763678,-0.81743139
0026S8-E,20211,0.18369563,-0.79589081
0026S8-E,20212,0.16991411,-0.8023361
0026S8-E,20213,0.18046834,-0.79740012
0026S8-E,20214,0.18342619,-0.79601681
0026S8-E,20221,0.18016304,-0.79754287
0027L0-E,20152,0.091619447,-0.8389526
0027L0-E,20153,0.082571357,-0.84318417
0027L0-E,20154,0.089049138,-0.84015471
0027L0-E,20161,0.068183333,-0.84991312
0027L0-E,20162,0.068404257,-0.84980983
0027L0-E,20163,0.075474143,-0.84650338
0027L0-E,20164,0.094504565,-0.83760333
0027L0-E,20171,0.090802319,-0.83933479
0027L0-E,20172,0.098783158,-0.83560234
0027L0-E,20173,0.10490749,-0.8327381
0027L0-E,20174,0.10678097,-0.83186191
0027L0-E,20181,0.089912914,-0.83975071
0027L0-E,20182,0.089232087,-0.84006912
0027L0-E,20183,0.093779437,-0.83794242
0027L0-E,20184,0.066307902,-0.8507902
0027L0-E,20191,0.074358866,-0.84702498
0027L0-E,20192,0.081450552,-0.8437084
0027L0-E,20193,0.077454574,-0.84557718
0027L0-E,20194,0.089390688,-0.83999497
0027L0-E,20201,0.048781049,-0.85898709
0027L0-E,20202,0.048781049,-0.85898709
0027L0-E,20203,0.048781049,-0.85898709
0027L0-E,20204,0.056800231,-0.85523671
0027L0-E,20211,0.065595932,-0.85112321
0027L0-E,20212,0.062822983,-0.85242003
0027L0-E,20213,0.060223218,-0.85363591
0027L0-E,20214,0.052295197,-0.85734361
0027L0-E,20221,0.048781049,-0.85898709
00288B-E,20152,1.6602759,-0.10532935
00288B-E,20153,1.5201789,-0.17084938
00288B-E,20154,1.619366,-0.12446193
00288B-E,20161,1.5784584,-0.14359345
00288B-E,20162,1.7978452,-0.040991463
00288B-E,20163,1.6661377,-0.10258795
00288B-E,20164,1.5412668,-0.16098709
00288B-E,20171,1.5852867,-0.14040001
00288B-E,20172,1.5646002,-0.1500746
00288B-E,20173,1.4398048,-0.20843846
00288B-E,20174,1.3161601,-0.26626414
00288B-E,20181,1.2801436,-0.28310817
00288B-E,20182,1.4037036,-0.22532213
00288B-E,20183,1.4335285,-0.2113737
00288B-E,20184,1.4079596,-0.2233317
00288B-E,20191,1.3602916,-0.24562487
00288B-E,20192,1.1166549,-0.35956797
00288B-E,20193,1.1990923,-0.32101396
00288B-E,20194,1.1653746,-0.3367829
00288B-E,20201,0.83630687,-0.49068004
00288B-E,20202,1.1117467,-0.36186343
00288B-E,20203,1.2242993,-0.30922523
00288B-E,20204,1.1934011,-0.3236756
00288B-E,20211,1.145786,-0.34594402
00288B-E,20212,1.1791339,-0.33034801
00288B-E,20213,1.1536655,-0.34225896
00288B-E,20214,1.3562707,-0.24750537
00288B-E,20221,1.2341713,-0.30460835
0029GL-E,20152,3.5051491,0.75747389
0029GL-E,20153,3.774399,0.88339567
0029GL-E,20154,3.6435053,0.82217979
0029GL-E,20161,3.4883981,0.74963981
0029GL-E,20162,3.14779,0.5903455
0029GL-E,20163,3.6306548,0.81616992
0029GL-E,20164,3.6468654,0.82375121
0029GL-E,20171,3.9792728,0.97921026
0029GL-E,20172,3.9183259,0.95070684
0029GL-E,20173,3.4827967,0.74702018
0029GL-E,20174,3.3298807,0.67550504
0029GL-E,20181,4.0153189,0.99606812
0029GL-E,20182,3.8604529,0.92364097
0029GL-E,20183,3.8646965,0.92562562
0029GL-E,20184,3.5173891,0.7631982
0029GL-E,20191,3.5117214,0.76054758
0029GL-E,20192,3.775878,0.88408732
0029GL-E,20193,3.8904359,0.93766338
0029GL-E,20194,4.0164614,0.99660242
0029GL-E,20201,3.0926704,0.56456745
0029GL-E,20202,3.1166759,0.57579422
0029GL-E,20203,3.1632426,0.59757233
0029GL-E,20204,4.1701403,1.0684744
0029GL-E,20211,4.0344296,1.0050057
0029GL-E,20212,3.7614524,0.87734085
0029GL-E,20213,4.1759448,1.071189
0029GL-E,20214,4.1673679,1.0671779
0029GL-E,20221,4.289793,1.1244332
002BS2-E,20152,1.0947282,-0.36982253
002BS2-E,20153,0.89970142,-0.46103194
002BS2-E,20154,0.92924416,-0.4472155
002BS2-E,20161,0.87959325,-0.47043604
002BS2-E,20162,1.0643947,-0.3840088
002BS2-E,20163,1.1205678,-0.35773799
002BS2-E,20164,1.2127639,-0.31462008
002BS2-E,20171,1.1068498,-0.36415356
002BS2-E,20172,1.3397881,-0.25521389
002BS2-E,20173,1.3081739,-0.26999909
002BS2-E,20174,1.3089145,-0.26965269
002BS2-E,20181,1.1498324,-0.34405166
002BS2-E,20182,1.205537,-0.31799993
002BS2-E,20183,1.1462026,-0.34574923
002BS2-E,20184,0.94187313,-0.44130921
002BS2-E,20191,1.1310627,-0.35282975
002BS2-E,20192,1.2841911,-0.28121525
002BS2-E,20193,1.2921345,-0.27750033
002BS2-E,20194,1.2190979,-0.31165782
002BS2-E,20201,0.82705677,-0.49500611
002BS2-E,20202,0.8641957,-0.47763711
002BS2-E,20203,1.1199468,-0.35802838
002BS2-E,20204,1.303183,-0.27233323
002BS2-E,20211,1.1225736,-0.35679993
002BS2-E,20212,1.1421546,-0.34764236
002BS2-E,20213,1.196275,-0.32233155
002BS2-E,20214,1.3559031,-0.24767725
002BS2-E,20221,1.0896091,-0.37221661
002BV8-E,20152,1.4269733,-0.21443942
002BV8-E,20153,1.4458194,-0.20562558
002BV8-E,20154,1.6094192,-0.12911382
002BV8-E,20161,1.6425829,-0.11360396
002BV8-E,20162,1.8425283,-0.020094242
002BV8-E,20163,1.8101221,-0.035249855
002BV8-E,20164,1.6692481,-0.10113328
002BV8-E,20171,1.9334533,0.022429204
002BV8-E,20172,2.0530643,0.078368433
002BV8-E,20173,2.0097048,0.058090217
002BV8-E,20174,1.8465717,-0.018203268
002BV8-E,20181,1.739262,-0.06838946
002BV8-E,20182,1.7879139,-0.045636106
002BV8-E,20183,1.8293849,-0.026241107
002BV8-E,20184,1.7949235,-0.042357873
002BV8-E,20191,1.7923104,-0.043579996
002BV8-E,20192,1.9548686,0.0324446
002BV8-E,20193,1.9931589,0.050352097
002BV8-E,20194,1.7712543,-0.053427413
002BV8-E,20201,1.4889561,-0.18545155
002BV8-E,20202,1.6052334,-0.13107142
002BV8-E,20203,1.824051,-0.028735645
002BV8-E,20204,1.7039201,-0.084918
002BV8-E,20211,1.5072484,-0.17689668
002BV8-E,20212,1.5619984,-0.15129143
002BV8-E,20213,1.3752788,-0.23861571
002BV8-E,20214,1.345232,-0.25266787
002BV8-E,20221,1.0419192,-0.39452004
002F57-E,20152,9.9940634,3.7921846
002F57-E,20153,9.827116,3.7141073
002F57-E,20154,7.6033244,2.6740928
002F57-E,20161,8.0876455,2.9005983
002F57-E,20162,9.9940634,3.7921846
002F57-E,20163,9.9940634,3.7921846
002F57-E,20164,9.9940634,3.7921846
002F57-E,20171,9.9940634,3.7921846
002F57-E,20172,9.9940634,3.7921846
002F57-E,20173,9.9940634,3.7921846
002F57-E,20174,9.8790493,3.7383952
002F57-E,20181,9.9940634,3.7921846
002F57-E,20182,9.9940634,3.7921846
002F57-E,20183,9.9940634,3.7921846
002F57-E,20184,9.9940634,3.7921846
002F57-E,20191,9.2306175,3.4351389
002F57-E,20192,9.7168846,3.6625545
002F57-E,20193,8.6920795,3.1832776
002F57-E,20194,8.6938753,3.1841176
002F57-E,20201,9.1002178,3.3741543
002F57-E,20202,9.1368895,3.3913047
002F57-E,20203,9.9940634,3.7921846
002F57-E,20204,9.6405029,3.6268327
002F57-E,20211,8.5826988,3.132123
002F57-E,20212,9.9940634,3.7921846
002F57-E,20213,9.9628325,3.7775786
002F57-E,20214,9.9940634,3.7921846
002F57-E,20221,8.7616634,3.2158203
002FF1-E,20152,0.58528286,-0.608078
002FF1-E,20153,0.62446344,-0.58975416
002FF1-E,20154,0.6371507,-0.58382064
002FF1-E,20161,0.67237872,-0.56734532
002FF1-E,20162,0.74685216,-0.53251588
002FF1-E,20163,0.69761485,-0.55554301
002FF1-E,20164,0.60642588,-0.59818989
002FF1-E,20171,0.60393959,-0.59935272
002FF1-E,20172,0.51932925,-0.63892293
002FF1-E,20173,0.47798988,-0.65825635
002FF1-E,20174,0.44869795,-0.67195553
002FF1-E,20181,0.46718353,-0.66331023
002FF1-E,20182,0.48849311,-0.65334427
002FF1-E,20183,0.45750958,-0.66783452
002FF1-E,20184,0.44181255,-0.67517567
002FF1-E,20191,0.47746891,-0.65850002
002FF1-E,20192,0.46929213,-0.66232407
002FF1-E,20193,0.48749581,-0.65381068
002FF1-E,20194,0.51833248,-0.6393891
002FF1-E,20201,0.50103176,-0.64748025
002FF1-E,20202,0.52385598,-0.63680589
002FF1-E,20203,0.46362734,-0.66497338
002FF1-E,20204,0.45073172,-0.67100435
002FF1-E,20211,0.46620947,-0.66376579
002FF1-E,20212,0.49772352,-0.64902741
002FF1-E,20213,0.4760052,-0.65918458
002FF1-E,20214,0.57031029,-0.6150803
002FF1-E,20221,0.48048231,-0.65709072
002FH6-E,20152,1.5873796,-0.13942124
002FH6-E,20153,1.5652773,-0.14975794
002FH6-E,20154,1.6224647,-0.12301278
002FH6-E,20161,0.77182823,-0.52083516
002FH6-E,20162,0.68960071,-0.55929101
002FH6-E,20163,0.73782605,-0.5367372
002FH6-E,20164,0.63654703,-0.58410299
002FH6-E,20171,0.6835807,-0.56210643
002FH6-E,20172,0.76299918,-0.52496433
002FH6-E,20173,0.61710829,-0.59319401
002FH6-E,20174,0.45703521,-0.66805637
002FH6-E,20181,0.36937907,-0.70905107
002FH6-E,20182,0.38911885,-0.69981921
002FH6-E,20183,0.42823943,-0.68152344
002FH6-E,20184,0.48965219,-0.65280217
002FH6-E,20191,0.35844761,-0.71416342
002FH6-E,20192,0.36930212,-0.70908707
002FH6-E,20193,0.49506241,-0.65027195
002FH6-E,20194,0.52024984,-0.63849241
002FH6-E,20201,0.42790002,-0.68168223
002FH6-E,20202,0.47237903,-0.66088045
002FH6-E,20203,0.49463233,-0.65047312
002FH6-E,20204,0.61278158,-0.59521753
002FH6-E,20211,0.79430723,-0.51032227
002FH6-E,20212,0.79911017,-0.50807607
002FH6-E,20213,0.64864713,-0.57844406
002FH6-E,20214,0.65111333,-0.57729065
002FH6-E,20221,0.62675369,-0.58868307
002FQ3-E,20152,1.5211412,-0.17039937
002FQ3-E,20153,1.2348244,-0.3043029
002FQ3-E,20154,1.1637485,-0.3375434
002FQ3-E,20161,0.83339494,-0.49204189
002FQ3-E,20162,0.6933316,-0.5575462
002FQ3-E,20163,0.72239059,-0.54395598
002FQ3-E,20164,0.59871161,-0.6017977
002FQ3-E,20171,0.6969189,-0.55586851
002FQ3-E,20172,0.71675748,-0.54659045
002FQ3-E,20173,0.74115109,-0.53518212
002FQ3-E,20174,0.73007673,-0.54036134
002FQ3-E,20181,0.86158937,-0.47885603
002FQ3-E,20182,0.82186568,-0.49743384
002FQ3-E,20183,0.68320721,-0.56228113
002FQ3-E,20184,0.5754053,-0.61269748
002FQ3-E,20191,0.66827559,-0.56926429
002FQ3-E,20192,0.60822153,-0.59735012
002FQ3-E,20193,0.54784,-0.62558913
002FQ3-E,20194,0.65618151,-0.57492042
002FQ3-E,20201,0.37458736,-0.70661527
002FQ3-E,20202,0.41697809,-0.68679011
002FQ3-E,20203,0.35630238,-0.71516669
002FQ3-E,20204,0.53023344,-0.63382328
002FQ3-E,20211,0.68770456,-0.5601778
002FQ3-E,20212,0.74533069,-0.53322744
002FQ3-E,20213,0.81428438,-0.50097942
002FQ3-E,20214,0.87669533,-0.47179133
002FQ3-E,20221,0.77605385,-0.51885897
002FQ7-E,20152,2.3913631,0.23658273
002FQ7-E,20153,2.7122703,0.38666332
002FQ7-E,20154,3.3548281,0.68717235
002FQ7-E,20161,3.2472284,0.63685048
002FQ7-E,20162,3.0719709,0.55488676
002FQ7-E,20163,3.5432968,0.77531463
002FQ7-E,20164,3.7457433,0.86999404
002FQ7-E,20171,3.6865323,0.84230244
002FQ7-E,20172,3.6520598,0.82618052
002FQ7-E,20173,3.672353,0.83567119
002FQ7-E,20174,4.5994291,1.2692425
002FQ7-E,20181,4.033987,1.0047988
002FQ7-E,20182,3.9319508,0.95707887
002FQ7-E,20183,4.6010885,1.2700186
002FQ7-E,20184,4.8516393,1.3871952
002FQ7-E,20191,5.0064859,1.4596133
002FQ7-E,20192,4.6081262,1.2733099
002FQ7-E,20193,4.248394,1.1050718
002FQ7-E,20194,4.6196613,1.2787046
002FQ7-E,20201,3.2967916,0.66003001
002FQ7-E,20202,4.1948962,1.0800521
002FQ7-E,20203,5.2636838,1.5798987
002FQ7-E,20204,5.1612034,1.531971
002FQ7-E,20211,5.6662173,1.768154
002FQ7-E,20212,6.010818,1.9293156
002FQ7-E,20213,5.1487217,1.5261337
002FQ7-E,20214,5.4654884,1.6742779
002FQ7-E,20221,3.8451645,0.91649097
002FQK-E,20152,0.81242061,-0.50185108
002FQK-E,20153,0.72959983,-0.54058439
002FQK-E,20154,0.69121701,-0.5585351
002FQK-E,20161,0.48138973,-0.65666634
002FQK-E,20162,0.49485686,-0.65036809
002FQK-E,20163,0.51334816,-0.64172012
002FQK-E,20164,0.48862782,-0.65328127
002FQK-E,20171,0.42287064,-0.68403435
002FQK-E,20172,0.42061552,-0.68508899
002FQK-E,20173,0.45291719,-0.66998225
002FQK-E,20174,0.45597464,-0.6685524
002FQK-E,20181,0.42029715,-0.68523788
002FQK-E,20182,0.42894009,-0.6811958
002FQK-E,20183,0.36896679,-0.70924389
002FQK-E,20184,0.30101258,-0.74102443
002FQK-E,20191,0.2947419,-0.7439571
002FQK-E,20192,0.34968171,-0.71826303
002FQK-E,20193,0.43208864,-0.67972326
002FQK-E,20194,0.41148388,-0.68935966
002FQK-E,20201,0.23792244,-0.77053016
002FQK-E,20202,0.3468852,-0.71957093
